text_index,emotion,polarity,subjectivity,text
4453,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4454,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4455,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4456,joy,0.5,0.5,"It works as described, nothing more."
4457,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
4458,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
4459,sadness,-0.625,0.6,Poor quality control! Avoid this product!
4460,joy,0.90625,0.875,Great value for money! Very satisfied!
4461,joy,0.5,0.9,Fantastic experience with customer support!
4462,joy,0.6875,0.75,I love this product! It's amazing! 😍
4463,neutral,-0.075,0.19999999999999998,Average experience overall.
4464,joy,0.9,0.875,Great service and excellent quality! 👏
4465,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
4466,joy,0.9,0.875,Great service and excellent quality! 👏
4467,neutral,-0.075,0.19999999999999998,Average experience overall.
4468,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4469,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4470,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4471,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
4472,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4473,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4474,neutral,-0.075,0.19999999999999998,Average experience overall.
4475,neutral,0.0,0.125,Functionality is basic but sufficient.
4476,neutral,0.0,0.0,Product meets minimum requirements.
4477,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
4478,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
4479,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
4480,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4481,joy,0.5,0.35,Absolutely love it! Worth every penny!
4482,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
4483,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
4484,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
4485,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4486,neutral,0.0,0.125,Functionality is basic but sufficient.
4487,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4488,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4489,joy,0.5,0.35,Absolutely love it! Worth every penny!
4490,joy,0.90625,0.875,Great value for money! Very satisfied!
4491,joy,0.5,0.5,"It works as described, nothing more."
4492,joy,0.5,0.35,Absolutely love it! Worth every penny!
4493,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4494,joy,0.5,0.9,Fantastic experience with customer support!
4495,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
4496,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
4497,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
4498,neutral,0.0,0.0,Product meets minimum requirements.
4499,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4500,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
4501,joy,0.9,0.875,Great service and excellent quality! 👏
4502,joy,0.90625,0.875,Great value for money! Very satisfied!
4503,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
4504,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
4505,joy,0.90625,0.875,Great value for money! Very satisfied!
4506,joy,0.9,0.875,Great service and excellent quality! 👏
4507,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4508,sadness,-0.625,0.6,Poor quality control! Avoid this product!
4509,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
4510,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4511,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
4512,joy,1.0,1.0,Really impressed with the features and performance!
4513,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
4514,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4515,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4516,sadness,-0.625,0.6,Poor quality control! Avoid this product!
4517,joy,0.6875,0.75,I love this product! It's amazing! 😍
4518,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4519,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
4520,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
4521,joy,0.5,0.5,"It works as described, nothing more."
4522,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4523,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
4524,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
4525,joy,0.5,0.9,Fantastic experience with customer support!
4526,neutral,-0.075,0.19999999999999998,Average experience overall.
4527,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4528,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4529,neutral,-0.075,0.2,Complete waste of time and money! 😤
4530,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
4531,joy,0.5,0.5,"It works as described, nothing more."
4532,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
4533,joy,0.6875,0.75,I love this product! It's amazing! 😍
4534,neutral,-0.075,0.19999999999999998,Average experience overall.
4535,joy,0.5,0.5,"It works as described, nothing more."
4536,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4537,joy,0.5,0.5,"It works as described, nothing more."
4538,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4539,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4540,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
4541,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4542,neutral,-0.08333333333333333,0.25,Typical product with standard features.
4543,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
4544,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
4545,joy,0.5,0.5,"It works as described, nothing more."
4546,neutral,-0.075,0.19999999999999998,Average experience overall.
4547,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4548,joy,0.90625,0.875,Great value for money! Very satisfied!
4549,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
4550,joy,0.5,0.9,Fantastic experience with customer support!
4551,neutral,-0.075,0.2,Complete waste of time and money! 😤
4552,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
4553,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4554,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
4555,joy,0.5,0.9,Fantastic experience with customer support!
4556,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
4557,neutral,-0.08333333333333333,0.25,Typical product with standard features.
4558,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
4559,joy,1.0,1.0,Really impressed with the features and performance!
4560,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4561,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
4562,joy,1.0,1.0,Really impressed with the features and performance!
4563,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4564,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
4565,joy,1.0,1.0,Really impressed with the features and performance!
4566,joy,0.5,0.9,Fantastic experience with customer support!
4567,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4568,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
4569,joy,0.9,0.875,Great service and excellent quality! 👏
4570,neutral,0.0,0.125,Functionality is basic but sufficient.
4571,neutral,0.0,0.0,Product meets minimum requirements.
4572,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
4573,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
4574,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4575,joy,0.9,0.875,Great service and excellent quality! 👏
4576,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4577,neutral,-0.08333333333333333,0.25,Typical product with standard features.
4578,joy,0.5,0.5,"It works as described, nothing more."
4579,neutral,-0.08333333333333333,0.25,Typical product with standard features.
4580,neutral,-0.075,0.2,Complete waste of time and money! 😤
4581,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4582,joy,0.9,0.875,Great service and excellent quality! 👏
4583,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4584,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4585,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
4586,neutral,-0.08333333333333333,0.25,Typical product with standard features.
4587,joy,0.9,0.875,Great service and excellent quality! 👏
4588,neutral,-0.075,0.2,Complete waste of time and money! 😤
4589,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
4590,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
4591,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4592,joy,0.6875,0.75,I love this product! It's amazing! 😍
4593,neutral,-0.075,0.19999999999999998,Average experience overall.
4594,joy,0.9,0.875,Great service and excellent quality! 👏
4595,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
4596,joy,0.9,0.875,Great service and excellent quality! 👏
4597,sadness,-0.625,0.6,Poor quality control! Avoid this product!
4598,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
4599,joy,0.5,0.9,Fantastic experience with customer support!
4600,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
4601,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4602,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4603,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
4604,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
4605,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
4606,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4607,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4608,neutral,0.0,0.125,Functionality is basic but sufficient.
4609,neutral,0.0,0.125,Functionality is basic but sufficient.
4610,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
4611,sadness,-0.625,0.6,Poor quality control! Avoid this product!
4612,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4613,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
4614,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
4615,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
4616,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
4617,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4618,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4619,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
4620,neutral,-0.075,0.19999999999999998,Average experience overall.
4621,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
4622,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
4623,sadness,-0.625,0.6,Poor quality control! Avoid this product!
4624,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
4625,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
4626,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
4627,joy,0.9,0.875,Great service and excellent quality! 👏
4628,joy,1.0,1.0,Really impressed with the features and performance!
4629,neutral,-0.075,0.19999999999999998,Average experience overall.
4630,neutral,0.0,0.125,Functionality is basic but sufficient.
4631,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
4632,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
4633,joy,0.5,0.35,Absolutely love it! Worth every penny!
4634,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
4635,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
4636,joy,0.5,0.35,Absolutely love it! Worth every penny!
4637,joy,0.9,0.875,Great service and excellent quality! 👏
4638,joy,0.5,0.35,Absolutely love it! Worth every penny!
4639,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
4640,joy,0.5,0.9,Fantastic experience with customer support!
4641,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
4642,joy,0.5,0.35,Absolutely love it! Worth every penny!
4643,joy,0.9,0.875,Great service and excellent quality! 👏
4644,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
4645,neutral,0.0,0.0,Product meets minimum requirements.
4646,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
4647,joy,0.5,0.35,Absolutely love it! Worth every penny!
4648,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
4649,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
4650,joy,1.0,1.0,Really impressed with the features and performance!
4651,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
